player_id,name,pos,mins,min_per_app,shots,shot_rate_raw,shot_rate,on_target_rate,sot_per90,p_1plus_sot,p_2plus_sot
8918,Max Lowe,DF,499.0,49.9,2.0,0.361,0.5,0.339,0.17,0.156,0.013
7007,Duje Caleta-Car,DF,5715.0,81.6,31.0,0.488,0.5,0.339,0.17,0.156,0.013
1639,Sebastiano Luperto,DF,9674.0,89.6,53.0,0.493,0.5,0.339,0.17,0.156,0.013
12748,Sam Morsy,MF,2767.0,83.8,13.0,0.423,0.5,0.339,0.17,0.156,0.013
7763,Fabien Centonze,DF,1760.0,50.3,9.0,0.46,0.5,0.339,0.169,0.156,0.013
14039,Jan Ziólkowski,DF,500.0,27.8,2.0,0.36,0.5,0.339,0.169,0.156,0.013
13927,Aboubaka Soumahoro,DF,140.0,35.0,0.0,0.0,0.5,0.339,0.169,0.156,0.013
5996,Adrien Tameze,DF,3928.0,53.8,21.0,0.481,0.499,0.339,0.169,0.156,0.013
14323,Julio Díaz,DF,322.0,80.5,1.0,0.28,0.498,0.339,0.169,0.155,0.013
13017,Filippo Mané,DF,142.0,35.5,0.0,0.0,0.498,0.339,0.169,0.155,0.013
1301,Daniele Rugani,DF,1772.0,61.1,9.0,0.457,0.497,0.339,0.168,0.155,0.013
12853,Jesper Karlström,MF,6365.0,87.2,33.0,0.467,0.5,0.337,0.168,0.155,0.013
7352,Tyler Adams,MF,3881.0,69.3,19.0,0.441,0.496,0.339,0.168,0.155,0.013
11084,Axel Gueguin,DF,144.0,36.0,0.0,0.0,0.496,0.339,0.168,0.155,0.013
9057,Franco Ezequiel Carboni,DF,326.0,21.7,1.0,0.276,0.495,0.339,0.168,0.155,0.013
8905,Conor Townsend,DF,326.0,54.3,1.0,0.276,0.495,0.339,0.168,0.155,0.013
6885,Axel Disasi,DF,4688.0,80.8,25.0,0.48,0.495,0.339,0.168,0.154,0.013
7320,Amos Pieper,DF,3604.0,73.6,19.0,0.474,0.494,0.339,0.168,0.154,0.013
13983,David Carmo,DF,1785.0,81.1,9.0,0.454,0.494,0.339,0.167,0.154,0.013
12162,Ayyoub Bouaddi,DF,3583.0,56.9,19.0,0.477,0.497,0.337,0.167,0.154,0.013
725,Ola Aina,DF,6345.0,84.6,34.0,0.482,0.494,0.339,0.167,0.154,0.013
11924,Clemens Riedel,DF,2154.0,63.4,11.0,0.46,0.493,0.339,0.167,0.154,0.012
13772,Nacho Pérez,DF,147.0,49.0,0.0,0.0,0.493,0.339,0.167,0.154,0.012
7891,Renan Lodi,DF,1244.0,88.9,6.0,0.434,0.492,0.339,0.167,0.154,0.012
13033,Ümit Akdag,DF,514.0,57.1,2.0,0.35,0.492,0.339,0.167,0.153,0.012
9060,Danilo Pereira,DF,1981.0,76.2,10.0,0.454,0.491,0.339,0.166,0.153,0.012
14396,Alexander Freeman,DF,332.0,33.2,1.0,0.271,0.491,0.339,0.166,0.153,0.012
8829,Nicolò Casale,DF,3267.0,66.7,17.0,0.468,0.491,0.339,0.166,0.153,0.012
1022,Pedro Chirivella,MF,5029.0,81.1,25.0,0.447,0.491,0.339,0.166,0.153,0.012
8142,Edgar González,DF,2541.0,82.0,13.0,0.46,0.489,0.339,0.166,0.153,0.012
11975,Leonidas Stergiou,DF,1624.0,49.2,8.0,0.443,0.489,0.339,0.166,0.153,0.012
8571,Ricardo Visus,DF,151.0,50.3,0.0,0.0,0.488,0.339,0.166,0.153,0.012
8285,Sander Berge,MF,8197.0,79.6,42.0,0.461,0.488,0.339,0.165,0.152,0.012
12083,Pantelis Hatzidiakos,DF,890.0,68.5,4.0,0.404,0.488,0.339,0.165,0.152,0.012
8090,Lloyd Kelly,DF,5885.0,73.6,31.0,0.474,0.487,0.339,0.165,0.152,0.012
9889,Bjarki Steinn Bjarkason,DF,153.0,17.0,0.0,0.0,0.487,0.339,0.165,0.152,0.012
12371,Adam Aznou,DF,893.0,59.5,4.0,0.403,0.486,0.339,0.165,0.152,0.012
11749,Siebe Van der Heyden,DF,1264.0,60.2,6.0,0.427,0.486,0.339,0.165,0.152,0.012
13149,Noahkai Banks,DF,2006.0,64.7,10.0,0.449,0.486,0.339,0.165,0.152,0.012
6852,Matt Doherty,DF,4049.0,57.0,21.0,0.467,0.485,0.339,0.164,0.152,0.012
9381,Saba Sazonov,DF,341.0,26.2,1.0,0.264,0.484,0.339,0.164,0.151,0.012
7831,Stefan Lainer,DF,1459.0,40.5,7.0,0.432,0.484,0.339,0.164,0.151,0.012
13080,Ayden Heaven,DF,1090.0,51.9,5.0,0.413,0.482,0.339,0.163,0.151,0.012
12782,Woyo Coulibaly,DF,2212.0,58.2,11.0,0.448,0.482,0.339,0.163,0.151,0.012
985,Mason Holgate,DF,719.0,65.4,3.0,0.376,0.481,0.339,0.163,0.151,0.012
12014,Jake O'Brien,DF,7076.0,84.2,37.0,0.471,0.481,0.339,0.163,0.151,0.012
13214,Aladji Bamba,MF,830.0,46.1,2.0,0.217,0.481,0.339,0.163,0.151,0.012
13727,Quilindschy Hartman,DF,1843.0,87.8,9.0,0.44,0.481,0.339,0.163,0.15,0.012
13876,Corrie Ndaba,DF,533.0,38.1,2.0,0.338,0.481,0.339,0.163,0.15,0.012
14433,Branimir Mlacic,DF,159.0,22.7,0.0,0.0,0.481,0.339,0.163,0.15,0.012
5117,Víctor Díaz,DF,159.0,39.8,0.0,0.0,0.481,0.339,0.163,0.15,0.012
10872,Vinicius Souza,DF,4470.0,74.5,23.0,0.463,0.48,0.339,0.163,0.15,0.012
9897,Gonzalo Montiel,DF,912.0,45.6,4.0,0.395,0.479,0.339,0.162,0.15,0.012
8948,Aitor Paredes,DF,6180.0,81.3,32.0,0.466,0.479,0.339,0.162,0.15,0.012
6312,Rogerio,DF,914.0,70.3,4.0,0.394,0.478,0.339,0.162,0.15,0.012
9811,Óscar Valentín,MF,6675.0,66.1,33.0,0.445,0.478,0.339,0.162,0.15,0.012
418,Niklas Stark,DF,3928.0,68.9,20.0,0.458,0.478,0.339,0.162,0.15,0.012
13112,Fellipe Jack,DF,162.0,23.1,0.0,0.0,0.478,0.339,0.162,0.149,0.012
13201,Raúl,DF,3367.0,73.2,17.0,0.454,0.477,0.339,0.162,0.149,0.012
9733,Nathan Collins,DF,9033.0,86.0,47.0,0.468,0.477,0.339,0.162,0.149,0.012
6017,Chidozie Awaziem,DF,2239.0,86.1,11.0,0.442,0.477,0.339,0.162,0.149,0.012
13129,Kevin Martins,DF,163.0,18.1,0.0,0.0,0.477,0.339,0.162,0.149,0.012
12012,Marcus Pedersen,DF,5077.0,59.0,26.0,0.461,0.476,0.339,0.161,0.149,0.012
510,Joel Ward,DF,2060.0,73.6,10.0,0.437,0.475,0.339,0.161,0.149,0.012
9853,Simone Canestrelli,DF,3200.0,86.5,16.0,0.45,0.475,0.339,0.161,0.149,0.012
10811,Ismaily,DF,3390.0,73.7,17.0,0.451,0.474,0.339,0.161,0.149,0.012
1119,Alessio Romagnoli,DF,7754.0,83.4,40.0,0.464,0.474,0.339,0.161,0.149,0.012
6324,Marash Kumbulla,DF,3772.0,75.4,19.0,0.453,0.474,0.339,0.161,0.148,0.012
8512,Filippo Terracciano,DF,4911.0,70.2,25.0,0.458,0.474,0.339,0.161,0.148,0.012
13306,Zach Abbott,DF,166.0,55.3,0.0,0.0,0.474,0.339,0.161,0.148,0.012
12358,Oliver Scarles,DF,1309.0,46.8,6.0,0.413,0.473,0.339,0.16,0.148,0.012
14518,Renzo Saravia,DF,358.0,71.6,1.0,0.251,0.473,0.339,0.16,0.148,0.012
188,Kevin Kampl,MF,2949.0,53.6,13.0,0.397,0.472,0.339,0.16,0.148,0.012
7828,Jorge Sáenz,DF,1694.0,73.7,8.0,0.425,0.472,0.339,0.16,0.148,0.012
2353,Pedro Bigas,DF,2078.0,74.2,10.0,0.433,0.471,0.339,0.16,0.148,0.011
7075,Borna Sosa,DF,1315.0,47.0,6.0,0.411,0.471,0.339,0.16,0.148,0.011
6692,Enrico Del Prato,DF,5902.0,85.5,30.0,0.457,0.471,0.339,0.16,0.148,0.011
8643,Chrislain Matsima,DF,5520.0,81.2,28.0,0.457,0.471,0.339,0.16,0.148,0.011
8741,Fali,DF,2655.0,85.6,13.0,0.441,0.471,0.339,0.16,0.147,0.011
6696,Luca Ranieri,DF,7640.0,79.6,39.0,0.459,0.47,0.339,0.159,0.147,0.011
10232,Ruan,DF,1513.0,58.2,7.0,0.416,0.469,0.339,0.159,0.147,0.011
13467,Tyler Fredricson,DF,171.0,57.0,0.0,0.0,0.469,0.339,0.159,0.147,0.011
10626,Mory Gbane,DF,1130.0,86.9,5.0,0.398,0.469,0.339,0.159,0.147,0.011
14027,Veljko Milosavljevic,DF,363.0,51.9,1.0,0.248,0.469,0.339,0.159,0.147,0.011
10862,Tim Oermann,DF,2859.0,62.2,14.0,0.441,0.469,0.339,0.159,0.147,0.011
1389,Jorginho,MF,1628.0,41.7,6.0,0.332,0.469,0.339,0.159,0.147,0.011
12870,Buba Sangaré,DF,556.0,46.3,2.0,0.324,0.469,0.339,0.159,0.147,0.011
5103,Martin Hongla,MF,1630.0,58.2,6.0,0.331,0.468,0.339,0.159,0.147,0.011
11788,Arouna Sangante,DF,6323.0,85.4,32.0,0.455,0.468,0.339,0.159,0.147,0.011
10564,Leny Yoro,DF,5558.0,65.4,28.0,0.453,0.468,0.339,0.159,0.147,0.011
12598,Rafik Messali,DF,942.0,37.7,4.0,0.382,0.468,0.339,0.159,0.147,0.011
4968,Giorgio Altare,DF,750.0,62.5,3.0,0.36,0.468,0.339,0.158,0.147,0.011
13101,Arthur Chaves,DF,3253.0,79.3,16.0,0.443,0.468,0.339,0.158,0.147,0.011
5062,Yeray Álvarez,DF,3446.0,73.3,17.0,0.444,0.467,0.339,0.158,0.146,0.011
5138,Alejandro Pozo,DF,944.0,45.0,4.0,0.381,0.467,0.339,0.158,0.146,0.011
13022,André,MF,5301.0,78.0,25.0,0.424,0.467,0.339,0.158,0.146,0.011
13074,Dominik Javorcek,DF,367.0,28.2,1.0,0.245,0.466,0.339,0.158,0.146,0.011
9745,Dimitris Giannoulis,DF,4621.0,79.7,23.0,0.448,0.466,0.339,0.158,0.146,0.011
13425,Luca Jaquez,DF,1143.0,60.2,5.0,0.394,0.465,0.339,0.158,0.146,0.011
8286,Jack Robinson,DF,2885.0,84.9,14.0,0.437,0.465,0.339,0.158,0.146,0.011
12823,Sergi Domínguez,DF,177.0,59.0,0.0,0.0,0.464,0.339,0.157,0.145,0.011
12996,Alessio Iovine,DF,373.0,37.3,1.0,0.241,0.463,0.339,0.157,0.145,0.011
12858,Daniele Ghilardi,DF,3099.0,65.9,15.0,0.436,0.462,0.339,0.157,0.145,0.011
8401,Luca Netz,DF,4467.0,58.8,22.0,0.443,0.462,0.339,0.156,0.145,0.011
12180,Javier Rodríguez,DF,5058.0,73.3,25.0,0.445,0.461,0.339,0.156,0.145,0.011
10075,Romano Floriani,DF,1156.0,41.3,5.0,0.389,0.461,0.339,0.156,0.145,0.011
9877,Tyronne Ebuehi,DF,1157.0,60.9,5.0,0.389,0.461,0.339,0.156,0.145,0.011
10243,Jacques Ekomie,DF,2915.0,58.3,14.0,0.432,0.461,0.339,0.156,0.145,0.011
7856,Aridane Hernández,DF,2723.0,82.5,13.0,0.43,0.46,0.339,0.156,0.144,0.011
14381,Nils Zätterström,DF,181.0,60.3,0.0,0.0,0.46,0.339,0.156,0.144,0.011
628,Chris Smalling,DF,377.0,47.1,1.0,0.239,0.46,0.339,0.156,0.144,0.011
13133,Harry Clarke,DF,378.0,54.0,1.0,0.238,0.459,0.339,0.156,0.144,0.011
1516,Geoffrey Kondogbia,DF,4103.0,67.3,20.0,0.439,0.459,0.339,0.156,0.144,0.011
11061,Michel Diaz,DF,1555.0,77.8,7.0,0.405,0.459,0.339,0.156,0.144,0.011
8691,Saidou Sow,DF,2537.0,81.8,12.0,0.426,0.459,0.339,0.155,0.144,0.011
10577,Mario Gila,DF,7060.0,84.0,35.0,0.446,0.458,0.339,0.155,0.144,0.011
13460,Aaron Anselmino,DF,380.0,42.2,1.0,0.237,0.458,0.339,0.155,0.144,0.011
11763,Abduqodir Khusanov,DF,3724.0,73.0,18.0,0.435,0.458,0.339,0.155,0.144,0.011
3567,Samuel Umtiti,DF,184.0,30.7,0.0,0.0,0.458,0.339,0.155,0.144,0.011
1488,Remo Freuler,MF,8123.0,82.9,39.0,0.432,0.46,0.337,0.155,0.143,0.011
10789,Anthony Rouault,DF,4927.0,68.4,24.0,0.438,0.456,0.339,0.154,0.143,0.011
7815,Christian Groß,DF,779.0,39.0,3.0,0.347,0.456,0.339,0.154,0.143,0.011
9964,Koni de Winter,DF,6312.0,78.9,31.0,0.442,0.455,0.339,0.154,0.143,0.011
9458,Josip Stanisic,DF,3943.0,65.7,19.0,0.434,0.455,0.339,0.154,0.143,0.011
12509,Daiki Hashioka,DF,583.0,58.3,2.0,0.309,0.455,0.339,0.154,0.143,0.011
13837,David Affengruber,DF,2958.0,82.2,14.0,0.426,0.455,0.339,0.154,0.143,0.011
2053,Martin Erlic,DF,2963.0,74.1,14.0,0.425,0.454,0.339,0.154,0.143,0.011
8413,Javier López,DF,6136.0,70.5,30.0,0.44,0.454,0.339,0.154,0.143,0.011
13050,Ignace Van der Brempt,DF,2171.0,54.3,10.0,0.415,0.454,0.339,0.154,0.143,0.011
2228,Aritz Elustondo,DF,2967.0,56.0,14.0,0.425,0.454,0.339,0.154,0.142,0.011
8200,Logan Costa,DF,5350.0,81.1,26.0,0.437,0.453,0.339,0.154,0.142,0.011
5050,Clement Lenglet,DF,4556.0,81.4,22.0,0.435,0.453,0.339,0.154,0.142,0.011
10845,Flynn Downes,DF,2175.0,80.6,10.0,0.414,0.453,0.339,0.154,0.142,0.011
14048,Calvin Verdonk,DF,785.0,43.6,3.0,0.344,0.453,0.339,0.154,0.142,0.011
11000,Matheus Nunes,DF,5355.0,67.8,26.0,0.437,0.453,0.339,0.154,0.142,0.011
342,Sead Kolasinac,DF,5356.0,74.4,26.0,0.437,0.453,0.339,0.153,0.142,0.011
3701,Gautier Lloris,DF,7950.0,87.4,39.0,0.442,0.452,0.339,0.153,0.142,0.011
11016,Ousmane Camara,DF,2979.0,85.1,14.0,0.423,0.452,0.339,0.153,0.142,0.011
8703,Sinaly Diomande,DF,4975.0,87.3,24.0,0.434,0.452,0.339,0.153,0.142,0.011
12926,Bruno Ogbus,DF,1190.0,59.5,5.0,0.378,0.451,0.339,0.153,0.142,0.011
9805,Álex Balde,DF,5592.0,71.7,27.0,0.435,0.45,0.339,0.153,0.141,0.011
11848,Attila Szalai,DF,393.0,56.1,1.0,0.229,0.45,0.339,0.152,0.141,0.011
1739,Eric Bailly,DF,2804.0,73.8,13.0,0.417,0.448,0.339,0.152,0.141,0.01
8649,Houboulang Mendes,DF,396.0,56.6,1.0,0.227,0.448,0.339,0.152,0.141,0.01
9520,Hugo Sotelo,MF,3324.0,54.5,14.0,0.379,0.448,0.339,0.152,0.141,0.01
12074,David López,DF,999.0,62.4,4.0,0.36,0.448,0.339,0.152,0.141,0.01
12745,Jacob Greaves,DF,2208.0,88.3,10.0,0.408,0.447,0.339,0.152,0.141,0.01
11961,Sam Beukema,DF,7239.0,81.3,35.0,0.435,0.447,0.339,0.152,0.141,0.01
1484,Rafael Toloi,DF,1404.0,48.4,6.0,0.385,0.447,0.339,0.152,0.141,0.01
2378,Daniel Parejo,MF,6355.0,62.3,29.0,0.411,0.447,0.339,0.151,0.14,0.01
12879,Glen Kamara,MF,716.0,42.1,1.0,0.126,0.446,0.339,0.151,0.14,0.01
1792,Mário Rui,DF,1206.0,57.4,5.0,0.373,0.446,0.339,0.151,0.14,0.01
2509,Dimitri Foulquier,DF,5246.0,65.6,25.0,0.429,0.446,0.339,0.151,0.14,0.01
5133,Aarón Martín,DF,6660.0,73.2,32.0,0.432,0.446,0.339,0.151,0.14,0.01
3487,Ismael Traoré,DF,2225.0,85.6,10.0,0.404,0.444,0.339,0.151,0.14,0.01
6916,Fernando Calero,DF,2834.0,57.8,13.0,0.413,0.444,0.339,0.151,0.14,0.01
493,Gabriel,DF,1821.0,79.2,8.0,0.395,0.444,0.339,0.15,0.14,0.01
557,Matteo Darmian,DF,4458.0,65.6,21.0,0.424,0.444,0.339,0.15,0.14,0.01
212,Nico Elvedi,DF,7599.0,86.4,37.0,0.438,0.45,0.334,0.15,0.14,0.01
12472,Iñigo Arguibide,DF,201.0,28.7,0.0,0.0,0.443,0.339,0.15,0.139,0.01
12151,Gabriel Osho,DF,3659.0,85.1,17.0,0.418,0.443,0.339,0.15,0.139,0.01
8940,Antonee Robinson,DF,7940.0,83.6,38.0,0.431,0.442,0.339,0.15,0.139,0.01
8476,Jarrad Branthwaite,DF,6314.0,84.2,30.0,0.428,0.442,0.339,0.15,0.139,0.01
11049,Reda Belahyane,MF,2562.0,58.2,10.0,0.351,0.441,0.339,0.15,0.139,0.01
1204,Patric,DF,2856.0,64.9,13.0,0.41,0.441,0.339,0.149,0.139,0.01
1161,Francesco Zampano,DF,1633.0,68.0,7.0,0.386,0.441,0.339,0.149,0.139,0.01
10169,Diego Coppola,DF,5929.0,78.0,28.0,0.425,0.44,0.339,0.149,0.139,0.01
12906,Jonas Rouhi,DF,206.0,41.2,0.0,0.0,0.439,0.339,0.149,0.138,0.01
6221,Pau Torres,DF,6157.0,83.2,29.0,0.424,0.439,0.339,0.149,0.138,0.01
6121,Juanpe,DF,1438.0,49.6,6.0,0.376,0.439,0.339,0.149,0.138,0.01
12073,Teden Mengi,DF,2465.0,82.2,11.0,0.402,0.438,0.339,0.149,0.138,0.01
10012,Jakub Kiwior,DF,2055.0,55.5,9.0,0.394,0.438,0.339,0.149,0.138,0.01
14360,Luís Balbo,DF,207.0,34.5,0.0,0.0,0.438,0.339,0.149,0.138,0.01
8241,Balthazar Pierret,MF,1761.0,53.4,6.0,0.307,0.438,0.339,0.149,0.138,0.01
534,Aaron Cresswell,DF,1235.0,42.6,5.0,0.364,0.438,0.339,0.148,0.138,0.01
3479,Marcus Coco,DF,2470.0,51.5,11.0,0.401,0.438,0.339,0.148,0.138,0.01
631,Ashley Young,DF,4129.0,65.5,19.0,0.414,0.436,0.339,0.148,0.137,0.01
13724,Freddie Potts,MF,1152.0,52.4,3.0,0.234,0.436,0.339,0.148,0.137,0.01
13097,Mandela Keita,MF,4868.0,72.7,21.0,0.388,0.436,0.339,0.148,0.137,0.01
1241,Pedro Pereira,DF,3517.0,60.6,16.0,0.409,0.436,0.339,0.148,0.137,0.01
5141,Unai García,DF,625.0,52.1,2.0,0.288,0.435,0.339,0.147,0.137,0.01
5712,Diego Carlos,DF,4558.0,71.2,21.0,0.415,0.435,0.339,0.147,0.137,0.01
282,Makoto Hasebe,DF,212.0,26.5,0.0,0.0,0.434,0.339,0.147,0.137,0.01
1971,Simone Romagnoli,DF,2706.0,82.0,12.0,0.399,0.433,0.339,0.147,0.137,0.01
6557,Louis Beyer,DF,1252.0,83.5,5.0,0.359,0.433,0.339,0.147,0.137,0.01
7605,Manuel Sánchez,DF,7279.0,79.1,34.0,0.42,0.433,0.339,0.147,0.136,0.01
10864,Marcos Senesi,DF,6668.0,78.4,31.0,0.418,0.432,0.339,0.146,0.136,0.01
10987,Fabrizio Angileri,DF,215.0,17.9,0.0,0.0,0.432,0.339,0.146,0.136,0.01
10050,Micky van de Ven,DF,6425.0,85.7,30.0,0.42,0.435,0.337,0.146,0.136,0.01
7614,Lucas Perrin,DF,2719.0,87.7,12.0,0.397,0.431,0.339,0.146,0.136,0.01
1264,Edoardo Goldaniga,DF,3554.0,75.6,16.0,0.405,0.431,0.339,0.146,0.136,0.01
6595,Paul Jäckel,DF,216.0,36.0,0.0,0.0,0.431,0.339,0.146,0.136,0.01
6100,Felix Uduokhai,DF,2930.0,88.8,13.0,0.399,0.431,0.339,0.146,0.136,0.01
10073,Adam Obert,DF,4814.0,65.9,22.0,0.411,0.431,0.339,0.146,0.136,0.01
11147,Lucas Rosa,DF,1890.0,90.0,8.0,0.381,0.43,0.339,0.146,0.136,0.01
9297,Abdelkabir Abqar,DF,6286.0,79.6,29.0,0.415,0.43,0.339,0.146,0.136,0.01
6180,Manuel Lazzari,DF,4003.0,55.6,18.0,0.405,0.428,0.339,0.145,0.135,0.01
12821,Gerard Martín,DF,3163.0,52.7,14.0,0.398,0.428,0.339,0.145,0.135,0.01
7186,Juan Berrocal,DF,1061.0,55.8,4.0,0.339,0.428,0.339,0.145,0.135,0.01
11871,Nicolas Seiwald,DF,5488.0,65.3,25.0,0.41,0.427,0.339,0.145,0.135,0.01
5789,Boubacar Kamara,DF,4864.0,76.0,22.0,0.407,0.427,0.339,0.145,0.135,0.009
1545,Emil Krafth,DF,1277.0,42.6,5.0,0.352,0.427,0.339,0.145,0.135,0.009
13694,Jozhua Vertrouwd,DF,433.0,48.1,1.0,0.208,0.427,0.339,0.145,0.135,0.009
12791,Sergio González,DF,2966.0,82.4,13.0,0.394,0.426,0.339,0.144,0.135,0.009
8334,Hugo Guillamón,MF,1608.0,42.3,5.0,0.28,0.426,0.339,0.144,0.134,0.009
8049,Jean-Kevin Duverne,DF,1898.0,67.8,8.0,0.379,0.429,0.337,0.144,0.134,0.009
2282,Sergi Gómez,DF,648.0,54.0,2.0,0.278,0.425,0.339,0.144,0.134,0.009
6212,Mattia Bani,DF,3826.0,81.4,17.0,0.4,0.425,0.339,0.144,0.134,0.009
3237,Aissa Mandi,DF,5310.0,77.0,24.0,0.407,0.425,0.339,0.144,0.134,0.009
161,Robin Knoche,DF,1920.0,80.0,8.0,0.375,0.425,0.339,0.144,0.134,0.009
9674,Joe Scally,DF,7443.0,78.3,34.0,0.411,0.424,0.339,0.144,0.134,0.009
12189,Hugo Rincón,DF,1713.0,51.9,7.0,0.368,0.424,0.339,0.144,0.134,0.009
249,Danny da Costa,DF,5542.0,71.1,25.0,0.406,0.423,0.339,0.143,0.134,0.009
11359,James Bree,DF,1077.0,63.4,4.0,0.334,0.423,0.339,0.143,0.134,0.009
13352,John Tolkin,DF,655.0,65.5,2.0,0.275,0.422,0.339,0.143,0.133,0.009
14019,Zé Pedro,DF,1723.0,74.9,7.0,0.366,0.422,0.339,0.143,0.133,0.009
3,Luca Caldirola,DF,3005.0,69.9,13.0,0.389,0.421,0.339,0.143,0.133,0.009
5234,Jesús Vallejo,DF,231.0,33.0,0.0,0.0,0.42,0.339,0.142,0.133,0.009
13874,Owen Kouassi,DF,231.0,57.8,0.0,0.0,0.42,0.339,0.142,0.133,0.009
13907,Joël Schmied,DF,1090.0,68.1,4.0,0.33,0.419,0.339,0.142,0.132,0.009
10977,Arnau Puigmal,DF,232.0,21.1,0.0,0.0,0.419,0.339,0.142,0.132,0.009
13095,Tomás Palacios,DF,447.0,44.7,1.0,0.201,0.419,0.339,0.142,0.132,0.009
7726,Ezri Konsa Ngoyo,DF,9060.0,88.0,41.0,0.407,0.418,0.339,0.142,0.132,0.009
10200,Rafa Marín,DF,4542.0,75.7,20.0,0.396,0.418,0.339,0.142,0.132,0.009
8351,Ki-Jana Hoever,DF,2607.0,68.6,11.0,0.38,0.417,0.339,0.141,0.132,0.009
9015,Cenk Özkacar,DF,4118.0,69.8,18.0,0.393,0.417,0.339,0.141,0.132,0.009
2276,Lucas Hernández,DF,4555.0,67.0,20.0,0.395,0.417,0.339,0.141,0.132,0.009
7781,Frenkie de Jong,DF,4343.0,61.2,19.0,0.394,0.416,0.339,0.141,0.132,0.009
703,Fikayo Tomori,DF,6295.0,77.7,28.0,0.4,0.416,0.339,0.141,0.131,0.009
7838,Martin Valjent,DF,8460.0,88.1,38.0,0.404,0.416,0.339,0.141,0.131,0.009
13083,Matías Moreno,DF,2409.0,75.3,10.0,0.374,0.415,0.339,0.14,0.131,0.009
13447,Oliver Provstgaard,DF,1542.0,55.1,6.0,0.35,0.414,0.339,0.14,0.131,0.009
8785,Cédric Kipré,DF,2195.0,78.4,9.0,0.369,0.414,0.339,0.14,0.131,0.009
8646,Wout Faes,DF,3935.0,82.0,17.0,0.389,0.414,0.339,0.14,0.131,0.009
8214,Tyrick Mitchell,DF,9610.0,85.8,43.0,0.403,0.413,0.339,0.14,0.131,0.009
11704,Hjalmar Ekdal,DF,1985.0,73.5,8.0,0.363,0.413,0.339,0.14,0.131,0.009
10858,Jorge Herrando,DF,4602.0,70.8,20.0,0.391,0.413,0.339,0.14,0.131,0.009
9652,Alidu Seidu,DF,3731.0,65.5,16.0,0.386,0.413,0.339,0.14,0.13,0.009
9487,Maxime Estève,DF,5262.0,84.9,23.0,0.393,0.412,0.339,0.14,0.13,0.009
10292,Nathan Patterson,DF,1552.0,41.9,6.0,0.348,0.412,0.339,0.14,0.13,0.009
3059,Axel Witsel,DF,6153.0,76.0,27.0,0.395,0.411,0.339,0.139,0.13,0.009
13750,Kojo Peprah Oppong,DF,2440.0,84.1,10.0,0.369,0.41,0.339,0.139,0.13,0.009
220,Jérôme Boateng,DF,245.0,35.0,0.0,0.0,0.41,0.339,0.139,0.13,0.009
616,Jesús Navas,DF,2442.0,55.5,10.0,0.369,0.41,0.339,0.139,0.13,0.009
1789,Lewis Cook,DF,6618.0,77.0,29.0,0.394,0.41,0.339,0.139,0.13,0.009
7206,Jonathan Gradit,DF,5080.0,84.7,22.0,0.39,0.41,0.339,0.139,0.13,0.009
10757,Scott McKenna,DF,2888.0,84.9,12.0,0.374,0.409,0.339,0.139,0.129,0.009
1287,Leonardo Bonucci,DF,467.0,66.7,1.0,0.193,0.409,0.339,0.138,0.129,0.009
9876,Alessandro Zanoli,DF,3993.0,56.2,17.0,0.383,0.408,0.339,0.138,0.129,0.009
11157,Sael Kumbedi,DF,3773.0,67.4,16.0,0.382,0.408,0.339,0.138,0.129,0.009
13776,Jorrel Hato,DF,1131.0,51.4,4.0,0.318,0.408,0.339,0.138,0.129,0.009
13901,Francesco Folino,DF,690.0,38.3,2.0,0.261,0.407,0.339,0.138,0.129,0.009
9679,Rico Henry,DF,1796.0,51.3,7.0,0.351,0.407,0.339,0.138,0.129,0.009
12124,Alessandro Vogliacco,DF,2682.0,63.9,11.0,0.369,0.407,0.339,0.138,0.129,0.009
11038,Jhon Lucumí,DF,7109.0,79.0,31.0,0.392,0.407,0.339,0.138,0.129,0.009
2611,Philipp Lienhart,DF,5341.0,79.7,23.0,0.388,0.407,0.339,0.138,0.129,0.009
11796,Étienne Youté,DF,4677.0,79.3,20.0,0.385,0.407,0.339,0.138,0.129,0.009
11105,Abdul Mumin,DF,3795.0,80.7,16.0,0.379,0.406,0.339,0.138,0.129,0.009
9629,El Chadaille Bitshiabu,DF,1801.0,47.4,7.0,0.35,0.406,0.339,0.138,0.129,0.009
2417,Igor Zubeldia,DF,6903.0,83.2,30.0,0.391,0.406,0.339,0.138,0.128,0.009
7333,Caleb Okoli,DF,4021.0,75.9,17.0,0.381,0.406,0.339,0.138,0.128,0.009
12893,Enzo Boyomo,DF,5798.0,86.5,25.0,0.388,0.406,0.339,0.137,0.128,0.009
10756,Joe Worrall,DF,918.0,51.0,3.0,0.294,0.405,0.339,0.137,0.128,0.009
605,Jordan Henderson,MF,1935.0,60.5,6.0,0.279,0.404,0.339,0.137,0.128,0.009
9943,Moritz Jenz,DF,5175.0,82.1,22.0,0.383,0.402,0.339,0.136,0.127,0.008
12845,Mathieu Acapandié,DF,258.0,43.0,0.0,0.0,0.401,0.339,0.136,0.127,0.008
13040,Henri Koudossou,DF,710.0,33.8,2.0,0.254,0.4,0.339,0.135,0.127,0.008
13374,Ángel Ortiz,DF,936.0,52.0,3.0,0.288,0.399,0.339,0.135,0.127,0.008
1463,Francesco Acerbi,DF,5456.0,77.9,23.0,0.379,0.398,0.339,0.135,0.126,0.008
